Iteration,Avg Throughput
1000,0.12
2000,0.1255
3000,0.1396666666666666
4000,0.13825
5000,0.1382
6000,0.1438333333333333
7000,0.1434285714285714
8000,0.148125
9000,0.1525555555555555
10000,0.1558
11000,0.154
12000,0.1545833333333333
13000,0.155076923076923
14000,0.158
15000,0.1573333333333333
16000,0.157875
17000,0.1610588235294117
18000,0.1629444444444444
19000,0.1637368421052631
20000,0.1645
21000,0.1641428571428571
22000,0.1660454545454545
23000,0.1660434782608695
24000,0.1673333333333333
25000,0.16736
26000,0.1682692307692307
27000,0.1682592592592592
28000,0.1687142857142857
29000,0.1696206896551724
30000,0.1705333333333333
31000,0.1714838709677419
32000,0.171125
33000,0.1715151515151515
34000,0.1714705882352941
35000,0.1725142857142857
36000,0.1741944444444444
37000,0.1747297297297297
38000,0.1753421052631578
39000,0.1759230769230769
40000,0.17675
