Iteration,Avg Throughput
1000,0.57
2000,0.6295
3000,0.684
4000,0.72575
5000,0.7464
6000,0.7886666666666666
7000,0.829
8000,0.856875
9000,0.8827777777777778
10000,0.9054
11000,0.9305454545454546
12000,0.96025
13000,0.9817692307692308
14000,1.0021428571428572
15000,1.0228
16000,1.0395625
17000,1.0536470588235294
18000,1.067
19000,1.0820526315789474
20000,1.0967
21000,1.107904761904762
22000,1.1203636363636365
23000,1.1323478260869566
24000,1.1429166666666666
25000,1.153
26000,1.1627692307692308
27000,1.1708518518518518
28000,1.1775714285714285
29000,1.1857241379310344
30000,1.1922666666666666
31000,1.1991935483870968
32000,1.20646875
33000,1.212030303030303
34000,1.2176470588235293
35000,1.2238571428571428
36000,1.2289166666666669
37000,1.2344054054054054
38000,1.2398684210526316
39000,1.2434358974358974
40000,1.248
