Iteration,Avg Throughput
1000,0.583
2000,0.651
3000,0.677
4000,0.71675
5000,0.7518
6000,0.7915
7000,0.8245714285714286
8000,0.85625
9000,0.8827777777777778
10000,0.9056
11000,0.9323636363636364
12000,0.95325
13000,0.9773846153846154
14000,1.0022857142857142
15000,1.0208
16000,1.0368125
17000,1.054529411764706
18000,1.072277777777778
19000,1.0874210526315788
20000,1.10175
21000,1.1131428571428572
22000,1.1244545454545454
23000,1.1342608695652174
24000,1.144125
25000,1.1536
26000,1.1627692307692308
27000,1.170962962962963
28000,1.17875
29000,1.186034482758621
30000,1.1939
31000,1.2020967741935484
32000,1.20909375
33000,1.2145757575757576
34000,1.2215
35000,1.2267714285714286
36000,1.2322222222222223
37000,1.2367027027027029
38000,1.2403421052631578
39000,1.2447692307692308
40000,1.249
