Iteration,Avg Throughput
1000,0.619
2000,0.657
3000,0.6996666666666667
4000,0.741
5000,0.7766
6000,0.8083333333333333
7000,0.8387142857142857
8000,0.868625
9000,0.8928888888888888
10000,0.9173
11000,0.9405454545454546
12000,0.9568333333333332
13000,0.9833846153846154
14000,0.999
15000,1.0168
16000,1.0351875
17000,1.0531176470588235
18000,1.0698333333333334
19000,1.0859473684210526
20000,1.09985
21000,1.1114285714285714
22000,1.123727272727273
23000,1.1321739130434785
24000,1.1412916666666666
25000,1.15084
26000,1.1599615384615385
27000,1.1683703703703705
28000,1.1773214285714286
29000,1.1839655172413792
30000,1.1910333333333334
31000,1.1980967741935484
32000,1.20521875
33000,1.2107575757575757
34000,1.216264705882353
35000,1.2217142857142858
36000,1.2272222222222222
37000,1.2325405405405403
38000,1.2382894736842105
39000,1.2423333333333333
40000,1.247125
