Iteration,Avg Throughput
1000,0.326
2000,0.3665
3000,0.3683333333333333
4000,0.379
5000,0.3824
6000,0.3938333333333333
7000,0.4044285714285714
8000,0.418875
9000,0.434
10000,0.4436
11000,0.4521818181818182
12000,0.459
13000,0.4625384615384615
14000,0.4655714285714286
15000,0.4721333333333333
16000,0.47525
17000,0.4838235294117647
18000,0.4901666666666666
19000,0.4931578947368421
20000,0.49735
21000,0.5005238095238095
22000,0.5028636363636364
23000,0.5061304347826087
24000,0.5094583333333333
25000,0.51212
26000,0.5153076923076924
27000,0.5172592592592593
28000,0.5187142857142857
29000,0.5207241379310344
30000,0.5224333333333333
31000,0.5224193548387097
32000,0.52334375
33000,0.5266969696969697
34000,0.5283529411764706
35000,0.5286571428571428
36000,0.5288055555555555
37000,0.5325945945945946
38000,0.5337894736842105
39000,0.5355641025641026
40000,0.53775
