Iteration,Avg Throughput
1000,0.443
2000,0.4695
3000,0.4833333333333333
4000,0.491
5000,0.5132
6000,0.5278333333333334
7000,0.5418571428571428
8000,0.560875
9000,0.5734444444444444
10000,0.5841
11000,0.5903636363636363
12000,0.60125
13000,0.6093076923076923
14000,0.6184285714285714
15000,0.626
16000,0.6351875
17000,0.6438823529411765
18000,0.6502777777777777
19000,0.6511578947368422
20000,0.6554
21000,0.6603333333333333
22000,0.665409090909091
23000,0.6715217391304348
24000,0.6754166666666667
25000,0.67988
26000,0.681076923076923
27000,0.6848888888888889
28000,0.6861785714285714
29000,0.6889310344827586
30000,0.6923
31000,0.6963870967741935
32000,0.70071875
33000,0.704030303030303
34000,0.7065
35000,0.7097714285714286
36000,0.7114444444444444
37000,0.7122162162162162
38000,0.7138421052631579
39000,0.716
40000,0.717025
