Iteration,Avg Throughput
1000,0.612
2000,0.626
3000,0.6723333333333333
4000,0.722
5000,0.7466
6000,0.7858333333333334
7000,0.8167142857142857
8000,0.847375
9000,0.8674444444444445
10000,0.8931
11000,0.9134545454545454
12000,0.9409166666666666
13000,0.9614615384615384
14000,0.9793571428571428
15000,0.9996
16000,1.0186875
17000,1.0374117647058825
18000,1.055
19000,1.0695263157894737
20000,1.08075
21000,1.0931904761904765
22000,1.1078181818181818
23000,1.1184347826086956
24000,1.1295
25000,1.13688
26000,1.1476923076923078
27000,1.1572222222222222
28000,1.167
29000,1.1734827586206895
30000,1.181
31000,1.1869032258064516
32000,1.1929375
33000,1.2007272727272726
34000,1.2073823529411765
35000,1.213228571428571
36000,1.2193888888888889
37000,1.2252432432432432
38000,1.2305526315789477
39000,1.2341794871794871
40000,1.239325
