Iteration,Avg Throughput
1000,0.601
2000,0.6765
3000,0.698
4000,0.73325
5000,0.7784
6000,0.8086666666666666
7000,0.8404285714285714
8000,0.8655
9000,0.8908888888888888
10000,0.9153
11000,0.9358181818181818
12000,0.95425
13000,0.9733846153846154
14000,0.9948571428571428
15000,1.011
16000,1.027375
17000,1.0422352941176471
18000,1.0562222222222222
19000,1.0691052631578948
20000,1.08085
21000,1.0934285714285714
22000,1.1055454545454546
23000,1.1178260869565215
24000,1.1281666666666668
25000,1.13636
26000,1.1445769230769232
27000,1.152962962962963
28000,1.161
29000,1.1703103448275862
30000,1.1756333333333333
31000,1.183258064516129
32000,1.189375
33000,1.195030303030303
34000,1.199529411764706
35000,1.2060285714285714
36000,1.2114444444444443
37000,1.2171351351351352
38000,1.2208947368421053
39000,1.2247948717948718
40000,1.228875
